,id_funcionario,mes,pct_acum_mes_div_peso,pct_acum_acumulado_div_peso,pct_acum_fim_exer_div_peso,pct_ating_mes,pct_pts_mes,pct_acum_mes,pct_ating_acum,pct_pts_acumulado,pct_acum_acumulado,pct_ating_fim_exer,pct_pts_fim_exer,pct_acum_fim_exer
173300,6407.0,10.0,0.23529411764705882,0.0,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
173347,6873.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
173413,142.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
173423,5989.0,10.0,0.2,0.0,0.2,90.0,80.0,16.0,90.0,80.0,0.0,90.0,80.0,16.0
173688,927.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173718,426.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174005,4137.0,10.0,1.0,0.0,1.0,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174041,5186.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174076,2835.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174595,3550.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
174608,6855.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
174620,1188.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174712,3800.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174728,159.0,10.0,0.12,0.0,0.12,80.0,60.0,12.0,80.0,60.0,0.0,80.0,60.0,12.0
174773,2989.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174888,1162.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
174895,6133.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174973,3614.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
174996,3328.0,10.0,0.16,0.0,0.2,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
175147,120.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
175261,493.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
175368,3313.0,10.0,0.23529411764705882,0.0,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
175454,4650.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
175500,2807.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
175565,1768.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
175686,4515.0,10.0,0.5714285714285714,0.0,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
175790,1952.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
175864,3213.0,10.0,0.2,0.0,0.2,80.0,60.0,12.0,80.0,60.0,0.0,80.0,60.0,12.0
175903,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176132,5661.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
176214,2796.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
176354,3662.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
176518,4945.0,10.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
176578,6196.0,10.0,0.5714285714285714,0.0,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
176638,2850.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
176722,4563.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
176763,6238.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
176888,6009.0,10.0,0.1875,0.0,0.1875,100.0,100.0,15.0,100.0,100.0,0.0,100.0,100.0,15.0
176974,3205.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
177140,4529.0,10.0,0.12,0.0,0.12,90.0,80.0,12.0,90.0,80.0,0.0,90.0,80.0,12.0
177257,5110.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
177507,5097.0,10.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,80.0,60.0,12.0
177512,419.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
177533,1161.0,10.0,0.16,0.0,0.2,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
177581,4385.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
177593,1648.0,10.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
177664,5167.0,10.0,0.16,0.0,0.16,90.0,80.0,16.0,90.0,80.0,0.0,90.0,80.0,16.0
177742,2423.0,10.0,0.3125,0.0,0.3125,100.0,100.0,25.0,100.0,100.0,0.0,100.0,100.0,25.0
177765,5613.0,10.0,1.0,0.0,1.0,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
177768,5649.0,10.0,0.3333333333333333,0.0,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
177868,3173.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
177949,5966.0,10.0,0.0,0.0,0.23529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
177981,5998.0,10.0,0.2,0.0,0.16,100.0,100.0,20.0,100.0,100.0,0.0,90.0,80.0,16.0
178018,4187.0,10.0,0.26666666666666666,0.0,0.3333333333333333,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
178031,3765.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178064,4448.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178114,1191.0,10.0,0.5714285714285714,0.0,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178190,4292.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178307,2884.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178317,874.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178397,5147.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178482,870.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178517,378.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
178576,929.0,10.0,0.26666666666666666,0.0,0.3333333333333333,90.0,80.0,16.0,0.0,0.0,0.0,100.0,100.0,20.0
178584,6011.0,10.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
178648,7225.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178722,4440.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178758,4200.0,10.0,0.23529411764705882,0.0,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178788,5203.0,10.0,0.18461538461538463,0.0,0.3076923076923077,80.0,60.0,12.0,80.0,60.0,0.0,100.0,100.0,20.0
178824,219.0,10.0,0.0,0.0,0.45714285714285713,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
178850,333.0,10.0,0.25,0.0,0.25,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178885,6434.0,10.0,0.23529411764705882,0.0,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
178898,5030.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
179041,5015.0,10.0,0.2,0.0,0.2,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
179316,4495.0,10.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
179325,2475.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
179648,4466.0,10.0,0.5,0.0,0.5,100.0,100.0,20.0,100.0,100.0,0.0,100.0,100.0,20.0
179704,204.0,10.0,0.24615384615384617,0.0,0.3076923076923077,90.0,80.0,16.0,90.0,80.0,0.0,100.0,100.0,20.0
179713,2883.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
179754,7409.0,10.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
179769,1309.0,10.0,0.3333333333333333,0.0,0.26666666666666666,100.0,100.0,20.0,100.0,100.0,0.0,90.0,80.0,16.0
179843,1593.0,10.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
180687,1805.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
180716,824.0,11.0,0.26666666666666666,0.2,0.3333333333333333,90.0,80.0,16.0,80.0,60.0,12.0,100.0,100.0,20.0
181116,6827.0,11.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
181375,750.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
181685,1513.0,11.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
181751,627.0,11.0,0.5,0.4,0.5,100.0,100.0,20.0,90.0,80.0,16.0,100.0,100.0,20.0
181781,2130.0,11.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
181911,1502.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
181991,6829.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
182597,719.0,11.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
182760,5434.0,11.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
182795,6992.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
183677,7311.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
183702,1509.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
183756,4812.0,11.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
183874,2673.0,11.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
184052,1674.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
184239,6324.0,11.0,0.15,0.15,0.15,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
184258,3651.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
184568,317.0,11.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
184732,4561.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
185024,7286.0,11.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
185214,2281.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
185274,6408.0,11.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
185316,5912.0,11.0,0.09,0.09,0.09,80.0,60.0,9.0,80.0,60.0,9.0,80.0,60.0,9.0
185397,1801.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
185598,2492.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
185675,1551.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
185840,6477.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186274,1053.0,11.0,0.2,0.2,0.3333333333333333,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
186570,985.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
186704,4360.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186764,7218.0,11.0,0.15,0.15,0.25,80.0,60.0,12.0,80.0,60.0,12.0,100.0,100.0,20.0
186933,2114.0,11.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
187053,1150.0,11.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
187497,6535.0,11.0,0.2,0.2,0.2,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
187868,7493.0,11.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
187925,403.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
187946,7623.0,11.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
188217,95.0,11.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
188236,863.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188296,1304.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188376,703.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
188590,1566.0,11.0,0.2,0.2,0.2,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
188999,6000.0,11.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
189058,4862.0,11.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
189074,3425.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
189202,3593.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
189445,7302.0,11.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
189493,2878.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
189518,411.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
189801,1030.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
189807,2011.0,11.0,0.26666666666666666,0.26666666666666666,0.26666666666666666,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
189883,718.0,11.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
189937,1037.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189967,273.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
190032,335.0,11.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
190067,5549.0,11.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
190283,4659.0,11.0,0.2,0.0,0.25,90.0,80.0,16.0,0.0,0.0,0.0,100.0,100.0,20.0
190474,2654.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190575,748.0,11.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
190627,2440.0,11.0,0.2,0.2,0.2,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
190813,5331.0,11.0,0.1875,0.1875,0.1875,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
190897,7221.0,11.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
190966,6153.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191078,2509.0,11.0,0.2,0.2,0.25,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
191286,5467.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
191460,5384.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
191711,6113.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
191836,2872.0,11.0,0.16,0.16,0.16,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
191918,173.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
192032,2106.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192103,2081.0,11.0,0.0,0.0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,90.0,80.0,16.0
192403,5532.0,11.0,0.2,0.2,0.2,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
192469,6405.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
192575,6491.0,11.0,0.15,0.15,0.15,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
192655,6610.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192659,1690.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
192662,4662.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
192900,7464.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192977,683.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
193147,6622.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193389,1995.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193414,4011.0,11.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
193497,2145.0,11.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
193563,3117.0,11.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
193688,5664.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193697,405.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
193943,5077.0,11.0,0.5714285714285714,0.5714285714285714,0.5714285714285714,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
193978,3508.0,11.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
194034,6673.0,11.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
194283,2683.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
194378,2074.0,11.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
194599,4568.0,11.0,0.1125,0.1125,0.1875,80.0,60.0,9.0,80.0,60.0,9.0,100.0,100.0,15.0
194685,6786.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194699,3358.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
194915,2596.0,11.0,0.3,0.3,0.3,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
194997,4988.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
195065,7162.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
195306,2909.0,11.0,0.15,0.15,0.15,100.0,100.0,15.0,100.0,100.0,15.0,100.0,100.0,15.0
195317,1965.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195341,7535.0,11.0,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
195352,6428.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195436,4470.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
195539,6154.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
195588,1425.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
195661,7193.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
195704,4346.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
195807,7489.0,11.0,0.2,0.2,0.2,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
195862,1709.0,11.0,0.16,0.16,0.2,90.0,80.0,16.0,90.0,80.0,16.0,100.0,100.0,20.0
195955,1196.0,11.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
196201,2792.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
196232,5609.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
196258,7498.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196326,7304.0,11.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0
196361,2881.0,11.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
196379,3605.0,11.0,0.2,0.2,0.12,100.0,100.0,20.0,100.0,100.0,20.0,80.0,60.0,12.0
196570,5855.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
196631,2426.0,11.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
196825,3497.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
196983,259.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
197192,848.0,11.0,0.3,0.3,0.3,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
197421,7484.0,11.0,0.2,0.2,0.2,90.0,80.0,16.0,90.0,80.0,16.0,90.0,80.0,16.0
197533,6407.0,11.0,0.23529411764705882,0.23529411764705882,0.23529411764705882,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
197580,6873.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
197651,142.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
197661,5989.0,11.0,0.15,0.15,0.15,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
197902,927.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197932,426.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
198239,4137.0,11.0,1.0,1.0,1.0,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
198285,5186.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
198335,2835.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
198887,3550.0,11.0,0.25,0.25,0.25,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
198905,6855.0,11.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,20.0
198917,1188.0,11.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
199024,3800.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
199040,159.0,11.0,0.12,0.12,0.12,80.0,60.0,12.0,80.0,60.0,12.0,80.0,60.0,12.0
199090,2989.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
199240,1162.0,11.0,0.5,0.5,0.5,100.0,100.0,20.0,100.0,100.0,20.0,100.0,100.0,20.0
